category10;206;product025;125;Brand1456;Model280;2018;1935.00
category10;206;product026;153;Brand1170;Model225;2009;4125.00
category10;206;product027;112;Brand1654;Model213;2017;518.00
category10;206;product028;109;Brand1572;Model220;2038;4329.00
category10;206;product029;95;Brand1741;Model155;2003;9258.00
category10;206;product030;120;Brand1033;Model196;2043;8426.00
category10;206;product031;124;Brand1835;Model123;2018;7541.00
category10;206;product032;104;Brand1177;Model279;2011;7312.00
category10;206;product033;106;Brand1501;Model181;2022;3420.00
category10;206;product034;102;Brand1322;Model184;2005;2080.00
category10;206;product035;139;Brand1803;Model182;2018;4534.00
category10;206;product036;87;Brand1064;Model109;2040;4181.00
category10;206;product037;146;Brand1158;Model112;2048;8391.00
category10;206;product038;85;Brand1864;Model245;2041;9592.00
category10;206;product039;115;Brand1562;Model227;2044;160.00
category10;206;product040;133;Brand1139;Model185;2040;4727.00
category10;206;product041;98;Brand1485;Model260;2006;538.00
category10;206;product042;93;Brand1552;Model145;2023;2447.00
category10;206;product043;96;Brand1301;Model142;2022;3100.00
category10;206;product044;87;Brand1026;Model152;2037;4583.00
category10;206;product045;97;Brand1201;Model299;2007;8815.00
category10;206;product046;150;Brand1365;Model144;2014;9566.00
category10;206;product047;121;Brand1834;Model200;2029;3943.00
category10;206;product048;154;Brand1071;Model281;2043;4935.00
category10;206;product049;108;Brand1911;Model254;2002;9213.00
category10;206;product050;90;Brand1187;Model205;2005;2522.00
category10;206;product051;130;Brand1163;Model130;2035;2243.00
category10;206;product052;142;Brand1904;Model151;2023;7324.00
category10;206;product053;94;Brand1011;Model262;2042;5570.00
category10;206;product054;129;Brand1068;Model190;2030;1000.00
category10;206;product055;80;Brand1798;Model241;2003;73.00
category10;206;product056;146;Brand1825;Model211;2021;2836.00
category10;206;product057;123;Brand1443;Model174;2033;4908.00
category10;206;product058;93;Brand1885;Model224;2044;5870.00
category10;206;product059;120;Brand1986;Model254;2009;9888.00
category10;206;product060;145;Brand1140;Model173;2039;7213.00
category10;206;product061;149;Brand1311;Model274;2023;6989.00
category10;206;product062;124;Brand1286;Model236;2039;9444.00
category10;206;product063;86;Brand1124;Model166;2000;3586.00
category10;206;product064;143;Brand1450;Model101;2025;2646.00
category10;206;product065;142;Brand1373;Model265;2025;8958.00
category10;206;product066;83;Brand1441;Model201;2007;472.00
category10;206;product067;158;Brand1851;Model236;2016;1440.00
category10;206;product068;130;Brand1129;Model199;2023;6171.00
category10;206;product069;127;Brand1114;Model166;2049;472.00
category10;206;product070;121;Brand1107;Model106;2014;1486.00
category10;206;product071;130;Brand1544;Model288;2025;344.00
category10;206;product072;82;Brand1219;Model273;2040;7775.00
category10;206;product073;127;Brand1340;Model210;2031;6962.00
category10;206;product074;156;Brand1309;Model235;2034;7184.00
category10;206;product075;82;Brand1411;Model282;2020;3235.00
category10;206;product076;90;Brand1738;Model297;2018;6193.00
category10;206;product077;132;Brand1796;Model206;2000;7949.00
category10;206;product078;153;Brand1221;Model213;2034;3725.00
category10;206;product079;131;Brand1284;Model270;2033;2463.00
category10;206;product080;91;Brand1435;Model259;2018;7881.00
category10;206;product081;159;Brand1362;Model167;2008;9821.00
category10;206;product082;111;Brand1280;Model296;2004;8366.00
category10;206;product083;116;Brand1038;Model202;2048;8969.00
category10;206;product084;86;Brand1667;Model206;2000;2464.00
category10;206;product085;112;Brand1526;Model263;2019;2392.00
category10;206;product086;137;Brand1837;Model198;2019;7470.00
category10;206;product087;117;Brand1228;Model156;2014;1054.00
category10;206;product088;119;Brand1949;Model202;2022;663.00
category10;206;product089;157;Brand1091;Model233;2037;9416.00
category10;206;product090;158;Brand1926;Model130;2009;569.00
category10;206;product091;140;Brand1750;Model148;2026;5362.00
category10;206;product092;132;Brand1543;Model108;2012;9554.00
category10;206;product093;137;Brand1189;Model212;2009;7888.00
category10;206;product094;95;Brand1023;Model162;2045;3435.00
category10;206;product095;125;Brand1576;Model176;2041;9322.00
category10;206;product096;133;Brand1663;Model119;2018;3384.00
category10;206;product097;132;Brand1870;Model206;2006;3185.00
category10;206;product098;144;Brand1076;Model135;2014;3095.00
category10;206;product099;105;Brand1066;Model196;2011;5442.00
category10;206;product100;143;Brand1953;Model120;2008;4136.00
category11;236;product001;134;Brand1126;Model101;2040;6818.00
category11;236;product002;156;Brand1890;Model259;2002;3543.00
category11;236;product003;125;Brand1851;Model265;2007;7898.00
category11;236;product004;87;Brand1296;Model260;2010;8049.00
category11;236;product005;88;Brand1153;Model133;2017;8897.00
category11;236;product006;153;Brand1537;Model160;2046;2372.00
category11;236;product007;101;Brand1494;Model149;2012;8234.00
category11;236;product008;81;Brand1266;Model144;2048;7399.00
category11;236;product009;153;Brand1488;Model163;2027;3257.00
category11;236;product010;131;Brand1042;Model249;2045;3341.00
category11;236;product011;142;Brand1073;Model248;2018;505.00
category11;236;product012;154;Brand1807;Model194;2048;7014.00
category11;236;product013;101;Brand1728;Model184;2044;8818.00
category11;236;product014;104;Brand1556;Model134;2023;4262.00
category11;236;product015;157;Brand1082;Model214;2022;6061.00
category11;236;product016;141;Brand1360;Model263;2021;2188.00
category11;236;product017;80;Brand1318;Model156;2047;6393.00
category11;236;product018;86;Brand1401;Model159;2011;8361.00
category11;236;product019;94;Brand1380;Model210;2036;1479.00
category11;236;product020;141;Brand1518;Model230;2028;7228.00
category11;236;product021;85;Brand1063;Model102;2022;8452.00
category11;236;product022;86;Brand1733;Model232;2027;509.00
category11;236;product023;142;Brand1959;Model299;2033;829.00
category11;236;product024;114;Brand1935;Model129;2036;87.00
category11;236;product025;111;Brand1342;Model297;2021;4019.00
category11;236;product026;132;Brand1215;Model235;2015;269.00
category11;236;product027;134;Brand1696;Model135;2017;8740.00
category11;236;product028;159;Brand1380;Model179;2024;8993.00
category11;236;product029;97;Brand1063;Model148;2020;8119.00
category11;236;product030;84;Brand1552;Model269;2013;740.00
category11;236;product031;137;Brand1873;Model171;2013;2715.00
category11;236;product032;140;Brand1572;Model201;2019;2065.00
category11;236;product033;101;Brand1915;Model262;2042;2299.00
category11;236;product034;88;Brand1773;Model148;2026;4992.00
category11;236;product035;156;Brand1762;Model167;2007;5520.00
category11;236;product036;153;Brand1766;Model219;2006;5168.00
category11;236;product037;92;Brand1435;Model120;2019;3534.00
category11;236;product038;92;Brand1564;Model297;2040;7037.00
category11;236;product039;92;Brand1497;Model270;2010;8750.00
category11;236;product040;120;Brand1484;Model183;2049;2397.00
category11;236;product041;154;Brand1908;Model117;2010;8449.00
category11;236;product042;123;Brand1740;Model183;2045;7401.00
category11;236;product043;137;Brand1133;Model214;2045;3627.00
category11;236;product044;121;Brand1470;Model287;2000;8176.00
category11;236;product045;137;Brand1315;Model149;2003;2322.00
category11;236;product046;120;Brand1252;Model148;2025;1429.00
category11;236;product047;155;Brand1014;Model234;2047;3563.00
category11;236;product048;149;Brand1189;Model140;2004;7092.00
category11;236;product049;131;Brand1578;Model188;2049;3443.00
category11;236;product050;124;Brand1730;Model265;2047;4039.00
category11;236;product051;113;Brand1991;Model163;2042;3219.00
category11;236;product052;130;Brand1263;Model235;2011;370.00
category11;236;product053;156;Brand1792;Model184;2022;9728.00
category11;236;product054;151;Brand1106;Model268;2004;3024.00
category11;236;product055;138;Brand1378;Model244;2033;2253.00
category11;236;product056;126;Brand1560;Model192;2001;7717.00
category11;236;product057;89;Brand1122;Model115;2044;8264.00
category11;236;product058;142;Brand1472;Model107;2022;8934.00
category11;236;product059;139;Brand1498;Model165;2014;4750.00
category11;236;product060;133;Brand1333;Model198;2026;9431.00
category11;236;product061;84;Brand1041;Model100;2012;6064.00
category11;236;product062;136;Brand1988;Model220;2013;9474.00
category11;236;product063;126;Brand1095;Model138;2007;2157.00
category11;236;product064;107;Brand1508;Model185;2038;7346.00
category11;236;product065;112;Brand1199;Model213;2024;2569.00
category11;236;product066;154;Brand1438;Model103;2032;1879.00
category11;236;product067;125;Brand1319;Model132;2047;4650.00
category11;236;product068;86;Brand1454;Model271;2020;7633.00
category11;236;product069;109;Brand1295;Model249;2048;9391.00
category11;236;product070;131;Brand1400;Model146;2026;3206.00
category11;236;product071;109;Brand1909;Model199;2023;1355.00
category11;236;product072;89;Brand1353;Model151;2010;6271.00
category11;236;product073;94;Brand1472;Model147;2048;306.00
category11;236;product074;86;Brand1765;Model182;2014;5856.00
category11;236;product075;113;Brand1859;Model217;2027;3289.00
category11;236;product076;151;Brand1400;Model108;2039;7787.00
category11;236;product077;122;Brand1306;Model236;2024;1057.00
category11;236;product078;138;Brand1421;Model160;2000;7088.00
category11;236;product079;132;Brand1172;Model291;2013;1842.00
category11;236;product080;105;Brand1499;Model229;2039;2712.00
category11;236;product081;128;Brand1316;Model191;2042;114.00
category11;236;product082;118;Brand1540;Model153;2041;4996.00
category11;236;product083;94;Brand1598;Model260;2040;4593.00
category11;236;product084;114;Brand1091;Model184;2003;6734.00
category11;236;product085;89;Brand1874;Model194;2043;1553.00
category11;236;product086;95;Brand1135;Model120;2019;1919.00
category11;236;product087;89;Brand1422;Model242;2034;8640.00
category11;236;product088;142;Brand1794;Model186;2014;2077.00
category11;236;product089;123;Brand1138;Model184;2015;9283.00
category11;236;product090;94;Brand1424;Model244;2020;7301.00
category11;236;product091;136;Brand1465;Model239;2010;8668.00
category11;236;product092;102;Brand1124;Model133;2029;6685.00
category11;236;product093;128;Brand1428;Model267;2006;293.00
category11;236;product094;145;Brand1338;Model169;2041;9417.00
category11;236;product095;157;Brand1768;Model152;2008;6517.00
category11;236;product096;94;Brand1343;Model159;2026;7779.00
category11;236;product097;127;Brand1432;Model119;2005;1800.00
category11;236;product098;157;Brand1995;Model264;2008;1197.00
category11;236;product099;152;Brand1095;Model280;2030;5804.00
category11;236;product100;141;Brand1317;Model226;2030;4039.00
category12;170;product001;99;Brand1402;Model280;2001;5591.00
category12;170;product002;108;Brand1866;Model253;2029;4516.00
category12;170;product003;119;Brand1541;Model279;2012;9281.00
category12;170;product004;150;Brand1107;Model292;2013;983.00
category12;170;product005;150;Brand1555;Model122;2047;1502.00
category12;170;product006;149;Brand1077;Model100;2033;5683.00
category12;170;product007;155;Brand1699;Model183;2045;8035.00
category12;170;product008;87;Brand1005;Model250;2043;5853.00
category12;170;product009;112;Brand1474;Model221;2029;3958.00
category12;170;product010;95;Brand1537;Model129;2012;8453.00
category12;170;product011;111;Brand1179;Model148;2040;8410.00
category12;170;product012;95;Brand1165;Model185;2014;4594.00
category12;170;product013;142;Brand1175;Model180;2014;536.00
category12;170;product014;93;Brand1208;Model134;2027;1422.00
category12;170;product015;152;Brand1484;Model285;2012;8620.00
category12;170;product016;119;Brand1600;Model282;2022;6859.00
category12;170;product017;111;Brand1328;Model149;2027;1911.00
category12;170;product018;93;Brand1275;Model104;2007;9441.00
category12;170;product019;112;Brand1755;Model109;2046;3117.00
category12;170;product020;106;Brand1034;Model279;2022;2560.00
category12;170;product021;118;Brand1185;Model282;2007;8643.00
category12;170;product022;119;Brand1502;Model194;2025;6264.00
category12;170;product023;82;Brand1741;Model282;2005;6477.00
category12;170;product024;141;Brand1201;Model132;2017;6331.00
category12;170;product025;90;Brand1787;Model192;2049;7182.00
category12;170;product026;106;Brand1754;Model146;2007;6504.00
category12;170;product027;121;Brand1021;Model150;2031;6758.00
category12;170;product028;132;Brand1306;Model213;2046;4491.00
category12;170;product029;128;Brand1720;Model199;2036;9545.00
category12;170;product030;121;Brand1713;Model182;2048;674.00
category12;170;product031;134;Brand1227;Model204;2016;2681.00
category12;170;product032;85;Brand1454;Model251;2020;6759.00
category12;170;product033;141;Brand1529;Model112;2007;7655.00
category12;170;product034;99;Brand1679;Model167;2028;188.00
category12;170;product035;152;Brand1475;Model251;2032;1273.00
category12;170;product036;153;Brand1679;Model299;2027;779.00
category12;170;product037;135;Brand1435;Model231;2024;9260.00
category12;170;product038;90;Brand1575;Model249;2019;8344.00
category12;170;product039;80;Brand1851;Model209;2002;1844.00
category12;170;product040;108;Brand1538;Model106;2001;3476.00
category12;170;product041;134;Brand1655;Model115;2033;6353.00
category12;170;product042;100;Brand1180;Model175;2014;1672.00
category12;170;product043;110;Brand1862;Model279;2038;6982.00
category12;170;product044;80;Brand1219;Model242;2042;4079.00
category12;170;product045;83;Brand1485;Model253;2044;1102.00
category12;170;product046;126;Brand1619;Model127;2025;2901.00
category12;170;product047;132;Brand1925;Model119;2007;8600.00
category12;170;product048;115;Brand1498;Model240;2008;1356.00
category12;170;product049;108;Brand1308;Model241;2005;4862.00
category12;170;product050;148;Brand1829;Model201;2045;640.00
category12;170;product051;112;Brand1961;Model234;2021;7833.00
category12;170;product052;114;Brand1088;Model107;2008;9320.00
category12;170;product053;98;Brand1730;Model146;2026;7252.00
category12;170;product054;157;Brand1072;Model167;2017;1871.00
category12;170;product055;81;Brand1059;Model109;2016;5909.00
category12;170;product056;98;Brand1532;Model240;2041;2014.00
category12;170;product057;93;Brand1235;Model179;2021;2196.00
category12;170;product058;115;Brand1187;Model197;2049;5850.00
category12;170;product059;159;Brand1687;Model141;2003;2760.00
category12;170;product060;94;Brand1882;Model107;2014;9479.00
category12;170;product061;105;Brand1885;Model197;2045;2260.00
category12;170;product062;83;Brand1088;Model102;2040;8589.00
category12;170;product063;112;Brand1853;Model117;2022;6682.00
category12;170;product064;149;Brand1424;Model126;2012;4262.00
category12;170;product065;129;Brand1053;Model194;2032;2677.00
category12;170;product066;99;Brand1737;Model130;2018;7404.00
category12;170;product067;100;Brand1517;Model163;2010;6115.00
category12;170;product068;134;Brand1264;Model114;2033;1748.00
category12;170;product069;151;Brand1316;Model280;2049;8515.00
category12;170;product070;157;Brand1446;Model185;2037;152.00
category12;170;product071;101;Brand1089;Model277;2019;6918.00
category12;170;product072;139;Brand1426;Model263;2042;8186.00
category12;170;product073;159;Brand1806;Model110;2046;3757.00
category12;170;product074;106;Brand1996;Model211;2001;6870.00
category12;170;product075;139;Brand1089;Model208;2049;8203.00
category12;170;product076;105;Brand1311;Model158;2014;4211.00
category12;170;product077;117;Brand1720;Model114;2026;5372.00
category12;170;product078;91;Brand1074;Model108;2048;5360.00
category12;170;product079;118;Brand1594;Model269;2014;6847.00
category12;170;product080;137;Brand1129;Model290;2010;350.00
category12;170;product081;113;Brand1987;Model135;2009;254.00
category12;170;product082;153;Brand1149;Model141;2010;1926.00
category12;170;product083;135;Brand1545;Model290;2043;2739.00
category12;170;product084;106;Brand1551;Model285;2045;8535.00
category12;170;product085;155;Brand1075;Model205;2030;1973.00
category12;170;product086;82;Brand1645;Model226;2048;3326.00
category12;170;product087;99;Brand1388;Model294;2028;3722.00
category12;170;product088;104;Brand1659;Model290;2006;640.00
category12;170;product089;88;Brand1301;Model135;2026;858.00
category12;170;product090;104;Brand1396;Model220;2001;5004.00
category12;170;product091;104;Brand1575;Model299;2042;4717.00
category12;170;product092;88;Brand1128;Model178;2040;9064.00
category12;170;product093;139;Brand1447;Model299;2004;3993.00
category12;170;product094;99;Brand1742;Model283;2040;3993.00
category12;170;product095;95;Brand1689;Model147;2008;9316.00
category12;170;product096;133;Brand1440;Model265;2010;4147.00
category12;170;product097;128;Brand1218;Model204;2047;5845.00
category12;170;product098;90;Brand1009;Model253;2021;7760.00
category12;170;product099;141;Brand1145;Model178;2015;8084.00
category12;170;product100;93;Brand1545;Model133;2037;9788.00
category13;202;product001;88;Brand1345;Model294;2037;6468.00
category13;202;product002;120;Brand1250;Model236;2047;2041.00
category13;202;product003;99;Brand1077;Model287;2000;1564.00
category13;202;product004;121;Brand1401;Model152;2001;7781.00
category13;202;product005;124;Brand1762;Model161;2026;232.00
category13;202;product006;90;Brand1039;Model160;2020;5466.00
category13;202;product007;106;Brand1945;Model107;2049;1164.00
category13;202;product008;136;Brand1076;Model108;2035;2354.00
category13;202;product009;107;Brand1944;Model294;2047;4338.00
category13;202;product010;94;Brand1488;Model182;2047;6470.00
category13;202;product011;151;Brand1893;Model180;2031;2322.00
category13;202;product012;121;Brand1251;Model221;2049;2011.00
category13;202;product013;147;Brand1637;Model269;2003;3522.00
category13;202;product014;129;Brand1848;Model173;2034;911.00
category13;202;product015;86;Brand1645;Model294;2046;4859.00
category13;202;product016;126;Brand1331;Model282;2038;6496.00
category13;202;product017;101;Brand1052;Model135;2030;1085.00
category13;202;product018;149;Brand1305;Model223;2042;1440.00
category13;202;product019;151;Brand1175;Model277;2012;3088.00
category13;202;product020;154;Brand1338;Model183;2043;462.00
category13;202;product021;117;Brand1615;Model200;2037;2447.00
category13;202;product022;126;Brand1808;Model297;2000;7968.00
category13;202;product023;99;Brand1600;Model231;2042;2251.00
category13;202;product024;129;Brand1054;Model173;2026;9363.00
category13;202;product025;154;Brand1856;Model173;2032;6449.00
category13;202;product026;106;Brand1259;Model126;2011;5549.00
category13;202;product027;158;Brand1270;Model223;2046;402.00
category13;202;product028;102;Brand1967;Model106;2041;5756.00
category13;202;product029;110;Brand1665;Model130;2024;1364.00
category13;202;product030;147;Brand1740;Model113;2046;7650.00
category13;202;product031;126;Brand1614;Model235;2016;1283.00
category13;202;product032;142;Brand1565;Model254;2035;2539.00
category13;202;product033;113;Brand1923;Model125;2009;2256.00
category13;202;product034;137;Brand1013;Model228;2045;7078.00
category13;202;product035;109;Brand1529;Model258;2010;5375.00
category13;202;product036;130;Brand1479;Model208;2044;8128.00
category13;202;product037;107;Brand1667;Model291;2040;8228.00
category13;202;product038;134;Brand1145;Model249;2020;6925.00
category13;202;product039;146;Brand1294;Model181;2002;169.00
category13;202;product040;112;Brand1977;Model126;2003;3062.00
category13;202;product041;92;Brand1545;Model160;2016;8470.00
category13;202;product042;106;Brand1002;Model256;2014;7286.00
category13;202;product043;143;Brand1464;Model181;2038;6143.00
category13;202;product044;81;Brand1380;Model247;2035;8577.00
category13;202;product045;128;Brand1009;Model101;2017;864.00
category13;202;product046;93;Brand1714;Model128;2033;190.00
category13;202;product047;86;Brand1256;Model102;2011;2418.00
category13;202;product048;94;Brand1333;Model265;2047;3978.00
category13;202;product049;133;Brand1064;Model133;2005;9796.00
category13;202;product050;88;Brand1162;Model248;2027;150.00
category13;202;product051;129;Brand1085;Model110;2019;1927.00
category13;202;product052;107;Brand1029;Model118;2042;3563.00
category13;202;product053;108;Brand1288;Model271;2040;651.00
category13;202;product054;125;Brand1349;Model287;2023;6370.00
category13;202;product055;115;Brand1160;Model218;2043;6019.00
category13;202;product056;102;Brand1417;Model132;2015;6562.00
category13;202;product057;130;Brand1325;Model224;2013;5869.00
category13;202;product058;89;Brand1807;Model128;2027;9970.00
category13;202;product059;131;Brand1850;Model171;2015;8987.00
category13;202;product060;135;Brand1756;Model202;2001;8698.00
category13;202;product061;114;Brand1479;Model280;2021;1670.00
category13;202;product062;135;Brand1160;Model144;2006;2039.00
category13;202;product063;99;Brand1615;Model151;2043;5717.00
category13;202;product064;152;Brand1343;Model239;2000;2243.00
category13;202;product065;130;Brand1041;Model179;2029;3952.00
category13;202;product066;135;Brand1935;Model112;2033;7314.00
category13;202;product067;146;Brand1779;Model156;2002;3807.00
category13;202;product068;129;Brand1022;Model268;2000;3153.00
category13;202;product069;95;Brand1725;Model255;2009;6320.00
category13;202;product070;154;Brand1697;Model126;2016;7194.00
category13;202;product071;81;Brand1697;Model237;2001;1343.00
category13;202;product072;136;Brand1953;Model222;2030;6137.00
category13;202;product073;149;Brand1723;Model268;2024;6850.00
category13;202;product074;154;Brand1217;Model156;2023;8754.00
category13;202;product075;80;Brand1083;Model151;2013;517.00
category13;202;product076;81;Brand1340;Model162;2026;598.00
category13;202;product077;91;Brand1786;Model193;2049;6782.00
category13;202;product078;83;Brand1978;Model222;2009;2378.00
category13;202;product079;156;Brand1122;Model257;2048;5609.00
category13;202;product080;119;Brand1383;Model216;2005;3417.00
category13;202;product081;143;Brand1086;Model171;2034;4831.00
category13;202;product082;152;Brand1755;Model242;2008;6674.00
category13;202;product083;105;Brand1687;Model297;2030;275.00
category13;202;product084;126;Brand1763;Model239;2024;620.00
category13;202;product085;151;Brand1413;Model278;2011;3644.00
category13;202;product086;109;Brand1052;Model141;2009;1669.00
category13;202;product087;84;Brand1627;Model192;2004;8714.00
category13;202;product088;101;Brand1635;Model299;2046;6999.00
category13;202;product089;101;Brand1362;Model283;2024;6044.00
category13;202;product090;114;Brand1416;Model225;2015;1138.00
category13;202;product091;146;Brand1560;Model243;2043;2204.00
category13;202;product092;146;Brand1205;Model187;2005;8566.00
category13;202;product093;108;Brand1577;Model167;2043;8864.00
category13;202;product094;80;Brand1586;Model230;2033;6623.00
category13;202;product095;118;Brand1591;Model238;2018;91.00
category13;202;product096;80;Brand1035;Model186;2040;3636.00
category13;202;product097;115;Brand1053;Model231;2023;2017.00
category13;202;product098;108;Brand1751;Model209;2007;7378.00
category13;202;product099;116;Brand1187;Model208;2044;9281.00
category13;202;product100;120;Brand1732;Model274;2024;8361.00
category14;224;product001;149;Brand1199;Model250;2029;4678.00
category14;224;product002;145;Brand1799;Model180;2021;1251.00
category14;224;product003;150;Brand1656;Model169;2024;9887.00
category14;224;product004;110;Brand1818;Model226;2048;2509.00
category14;224;product005;122;Brand1686;Model230;2012;2133.00
category14;224;product006;131;Brand1346;Model127;2038;123.00
category14;224;product007;123;Brand1361;Model274;2049;1173.00
category14;224;product008;139;Brand1893;Model134;2036;3853.00
category14;224;product009;131;Brand1985;Model295;2045;8278.00
category14;224;product010;100;Brand1394;Model216;2007;2355.00
category14;224;product011;109;Brand1588;Model105;2040;9685.00
category14;224;product012;87;Brand1307;Model237;2014;5943.00
category14;224;product013;121;Brand1179;Model139;2007;4502.00
category14;224;product014;132;Brand1739;Model124;2015;4351.00
category14;224;product015;133;Brand1057;Model267;2041;701.00
category14;224;product016;156;Brand1104;Model171;2019;5299.00
category14;224;product017;127;Brand1362;Model181;2015;9175.00
category14;224;product018;87;Brand1755;Model115;2000;4116.00
category14;224;product019;101;Brand1910;Model202;2002;3488.00
category14;224;product020;98;Brand1884;Model164;2021;677.00
category14;224;product021;127;Brand1592;Model127;2006;9778.00
category14;224;product022;152;Brand1966;Model282;2026;3750.00
category14;224;product023;86;Brand1071;Model111;2029;71.00
category14;224;product024;131;Brand1076;Model125;2025;3964.00
category14;224;product025;152;Brand1927;Model255;2045;5295.00
category14;224;product026;139;Brand1624;Model264;2036;7955.00
category14;224;product027;122;Brand1583;Model219;2021;6981.00
category14;224;product028;96;Brand1964;Model222;2014;6553.00
category14;224;product029;100;Brand1712;Model181;2012;1234.00
category14;224;product030;117;Brand1960;Model218;2023;8592.00
category14;224;product031;101;Brand1604;Model271;2033;8912.00
category14;224;product032;112;Brand1150;Model127;2014;6735.00
category14;224;product033;126;Brand1513;Model100;2034;7644.00
category14;224;product034;154;Brand1465;Model167;2035;3205.00
category14;224;product035;111;Brand1214;Model181;2024;5724.00
category14;224;product036;90;Brand1449;Model268;2024;1586.00
category14;224;product037;116;Brand1167;Model141;2001;7662.00
category14;224;product038;152;Brand1032;Model121;2040;658.00
category14;224;product039;84;Brand1054;Model236;2000;4123.00
category14;224;product040;104;Brand1453;Model265;2048;734.00
category14;224;product041;112;Brand1201;Model105;2037;5349.00
category14;224;product042;118;Brand1590;Model275;2047;4299.00
category14;224;product043;157;Brand1522;Model124;2007;690.00
category14;224;product044;129;Brand1719;Model104;2005;9501.00
category14;224;product045;147;Brand1746;Model133;2010;5931.00
category14;224;product046;84;Brand1644;Model253;2015;5695.00
category14;224;product047;127;Brand1429;Model124;2044;5643.00
category14;224;product048;153;Brand1063;Model173;2029;4761.00
category14;224;product049;124;Brand1975;Model233;2021;4146.00
category14;224;product050;117;Brand1308;Model165;2026;2445.00
category14;224;product051;97;Brand1826;Model129;2046;3459.00
category14;224;product052;123;Brand1509;Model299;2024;9525.00
category14;224;product053;139;Brand1156;Model280;2022;3406.00
category14;224;product054;139;Brand1862;Model189;2045;420.00
category14;224;product055;119;Brand1070;Model145;2020;2044.00
category14;224;product056;113;Brand1727;Model210;2042;2483.00
category14;224;product057;134;Brand1834;Model185;2040;5739.00
category14;224;product058;119;Brand1417;Model235;2013;3215.00
category14;224;product059;134;Brand1762;Model231;2031;1286.00
category14;224;product060;145;Brand1367;Model193;2048;5014.00
category14;224;product061;133;Brand1972;Model163;2021;1383.00
category14;224;product062;146;Brand1068;Model112;2001;1337.00
category14;224;product063;105;Brand1617;Model142;2023;9646.00
category14;224;product064;103;Brand1034;Model259;2029;1239.00
category14;224;product065;111;Brand1825;Model127;2009;5285.00
category14;224;product066;84;Brand1760;Model165;2002;1157.00
category14;224;product067;148;Brand1041;Model278;2004;6242.00
category14;224;product068;148;Brand1012;Model144;2011;4542.00
category14;224;product069;134;Brand1847;Model269;2027;8668.00
category14;224;product070;107;Brand1918;Model211;2026;2216.00
category14;224;product071;121;Brand1644;Model257;2022;1106.00
category14;224;product072;152;Brand1911;Model173;2034;7019.00
category14;224;product073;153;Brand1357;Model236;2043;4434.00
category14;224;product074;101;Brand1187;Model136;2034;4379.00
category14;224;product075;155;Brand1885;Model167;2047;1840.00
category14;224;product076;142;Brand1030;Model280;2044;9212.00
category14;224;product077;104;Brand1673;Model271;2024;2029.00
category14;224;product078;139;Brand1946;Model110;2011;9895.00
category14;224;product079;122;Brand1524;Model171;2040;8258.00
category14;224;product080;129;Brand1795;Model271;2008;5656.00
category14;224;product081;109;Brand1626;Model223;2042;2484.00
category14;224;product082;130;Brand1990;Model259;2035;1097.00
category14;224;product083;80;Brand1096;Model210;2018;2315.00
category14;224;product084;90;Brand1254;Model132;2021;7997.00
category14;224;product085;119;Brand1988;Model257;2047;4351.00
category14;224;product086;151;Brand1695;Model284;2012;6150.00
category14;224;product087;99;Brand1219;Model219;2028;5363.00
category14;224;product088;144;Brand1862;Model112;2043;997.00
category14;224;product089;137;Brand1338;Model245;2008;2575.00
category14;224;product090;96;Brand1753;Model213;2028;2317.00
category14;224;product091;143;Brand1944;Model230;2015;2875.00
category14;224;product092;128;Brand1395;Model296;2010;1827.00
category14;224;product093;99;Brand1983;Model233;2001;862.00
category14;224;product094;147;Brand1367;Model266;2027;3110.00
category14;224;product095;99;Brand1311;Model126;2029;5697.00
category14;224;product096;132;Brand1201;Model140;2003;8335.00
category14;224;product097;106;Brand1728;Model181;2031;7360.00
category14;224;product098;83;Brand1119;Model135;2044;5670.00
category14;224;product099;151;Brand1913;Model151;2022;9660.00
category14;224;product100;115;Brand1193;Model165;2021;7959.00
category15;243;product001;152;Brand1648;Model229;2003;8451.00
category15;243;product002;87;Brand1505;Model174;2037;2050.00
category15;243;product003;105;Brand1601;Model214;2043;2986.00
category15;243;product004;124;Brand1385;Model179;2011;1208.00
category15;243;product005;112;Brand1841;Model155;2015;7439.00
category15;243;product006;135;Brand1172;Model224;2017;4628.00
category15;243;product007;126;Brand1692;Model175;2041;3689.00
category15;243;product008;130;Brand1330;Model279;2017;1906.00
category15;243;product009;142;Brand1765;Model190;2043;1309.00
category15;243;product010;114;Brand1321;Model130;2032;4303.00
category15;243;product011;101;Brand1848;Model198;2005;923.00
category15;243;product012;132;Brand1008;Model206;2045;2277.00
category15;243;product013;104;Brand1981;Model119;2006;232.00
category15;243;product014;102;Brand1267;Model288;2020;6047.00
category15;243;product015;138;Brand1821;Model197;2048;8960.00
category15;243;product016;131;Brand1587;Model107;2035;2146.00
category15;243;product017;130;Brand1607;Model250;2043;1480.00
category15;243;product018;95;Brand1311;Model103;2042;331.00
category15;243;product019;133;Brand1436;Model254;2009;934.00
category15;243;product020;97;Brand1574;Model179;2005;2043.00
category15;243;product021;112;Brand1028;Model177;2011;929.00
category15;243;product022;122;Brand1009;Model159;2032;8403.00
category15;243;product023;150;Brand1712;Model144;2048;643.00
category15;243;product024;84;Brand1124;Model217;2016;6860.00
category15;243;product025;93;Brand1452;Model282;2008;5150.00
category15;243;product026;111;Brand1915;Model160;2006;1854.00
